rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,problems,smooth,distraction,strategies,easier,similar,comments
null,,black_cross(without_color),522097,,blue,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,522604,,blue,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
606.1000000238419,,rt_thecrossant_black,523814,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,523916,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),526918,,black_plus_sign,,,,null,GW/huntsville.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),527661,,blue,,,,null,GW/huntsville.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
494.89999997615814,,rt_plussign_withcolor,528162,,blue,,,,49,GW/huntsville.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,529422,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,529524,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),532526,,black_plus_sign,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),532950,,blue,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,533452,,blue,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
1032.2999999523163,,rt_thecrossant_black,535030,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,535132,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),538134,,black_plus_sign,,,,null,GW/leesburg.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),539000,,yellow,,,,null,GW/leesburg.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,539501,,yellow,,,,null,GW/leesburg.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
1082,,rt_thecrossant_black,540639,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,540748,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),543750,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),544450,,blue,,,,null,GW/gatlinburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,544952,,blue,,,,null,GW/gatlinburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
1329.0999999642372,,rt_thecrossant_black,546254,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,546355,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),549357,,black_plus_sign,,,,null,GW/boulder.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),550331,,yellow,,,,null,GW/boulder.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,550833,,yellow,,,,null,GW/boulder.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,rt_thecrossant_black,551862,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,551964,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),554966,,black_plus_sign,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),556012,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,556514,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,557472,,black_plus_sign,,,,null,,,,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,557575,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),560576,,black_plus_sign,,,,null,GW/huntsville.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),561270,,yellow,,,,null,GW/huntsville.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,561772,,yellow,,,,null,GW/huntsville.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1179.5,,rt_thecrossant_black,563089,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,563191,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),566192,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),567209,,blue,,,,null,GW/gatlinburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,567710,,blue,,,,null,GW/gatlinburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
787.5,,rt_thecrossant_black,568697,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,568799,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
26717.899999976158,,learn_break,595518,,learn_break,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,596520,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),599522,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),600545,,blue,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,601046,,blue,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
2082.399999976158,,rt_thecrossant_black,602027,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,602129,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),605133,,black_plus_sign,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),605876,,blue,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,606389,,blue,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
1235,,rt_thecrossant_black,607649,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,607750,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),610753,,black_plus_sign,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),611189,,blue,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,611690,,blue,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
990.8999999761581,,rt_thecrossant_black,613257,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,613358,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),616361,,black_plus_sign,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),616824,,blue,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,617325,,blue,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
666.5,,rt_thecrossant_black,618866,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,618969,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),621977,,black_plus_sign,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),623041,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,623544,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
824.9000000357628,,rt_thecrossant_black,624484,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,624586,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),627601,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),628006,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,628508,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1319.8999999761581,,rt_thecrossant_black,630105,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,630207,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),633210,,black_plus_sign,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),633971,,yellow,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,634472,,yellow,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
587,,rt_thecrossant_black,635715,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,635817,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),638820,,black_plus_sign,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),639555,,yellow,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,640056,,yellow,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
1440.800000011921,,rt_thecrossant_black,641325,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,641428,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),644430,,black_plus_sign,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),644888,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,645390,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
976.6000000238419,,rt_thecrossant_black,646934,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,647036,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),650038,,black_plus_sign,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),650776,,yellow,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,651278,,yellow,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
773.1000000238419,,rt_thecrossant_black,652544,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,652646,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),655648,,black_plus_sign,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),656176,,yellow,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,656677,,yellow,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
893.3999999761581,,rt_thecrossant_black,658154,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,658257,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),661260,,black_plus_sign,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),661836,,blue,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,662349,,blue,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
749.3000000119209,,rt_thecrossant_black,663777,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,663879,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),666880,,black_plus_sign,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),667800,,blue,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,668302,,blue,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
716.6999999880791,,rt_thecrossant_black,669384,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,669486,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),672489,,black_plus_sign,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),673344,,yellow,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,673846,,yellow,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
1158.5,,rt_thecrossant_black,674995,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,675097,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),678100,,black_plus_sign,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),678655,,blue,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,679157,,blue,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
1222.800000011921,,rt_thecrossant_black,680606,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,680709,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),683711,,black_plus_sign,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),684729,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,685230,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
1385.4000000357628,,rt_thecrossant_black,686222,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,686324,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),689327,,black_plus_sign,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),690324,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,690826,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
1333.300000011921,,rt_thecrossant_black,691832,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,691934,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),694937,,black_plus_sign,,,,null,GW/racine.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),695757,,yellow,,,,null,GW/racine.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,696258,,yellow,,,,null,GW/racine.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
1202.699999988079,,rt_thecrossant_black,697442,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,697544,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),700546,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),701555,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,702057,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1227.199999988079,,rt_thecrossant_black,703051,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,703156,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),706158,,black_plus_sign,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),706990,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,707492,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
1335,,rt_thecrossant_black,708663,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,708765,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),711766,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),712247,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,712749,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
990.6999999880791,,rt_thecrossant_black,714272,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,714374,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),717378,,black_plus_sign,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),718422,,yellow,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,718923,,yellow,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
736.0999999642372,,rt_thecrossant_black,719883,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,719985,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),722987,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),723957,,blue,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,724459,,blue,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1413.3999999761581,,rt_thecrossant_black,725492,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,725594,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),728596,,black_plus_sign,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),729477,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,729980,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
1178.5,,rt_thecrossant_black,731106,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,731208,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),734211,,black_plus_sign,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),735243,,yellow,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,735745,,yellow,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
1469.6000000238419,,rt_thecrossant_black,736721,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,736824,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),739826,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),740447,,blue,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,740949,,blue,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1185,,rt_thecrossant_black,742337,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,742439,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),745442,,black_plus_sign,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),746317,,yellow,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,746818,,yellow,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
901.4000000357628,,rt_thecrossant_black,747946,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,748047,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),751049,,black_plus_sign,,,,null,GW/racine.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),752068,,blue,,,,null,GW/racine.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,752570,,blue,,,,null,GW/racine.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
1178.300000011921,,rt_thecrossant_black,753554,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,753656,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),756658,,black_plus_sign,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),757204,,blue,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,757707,,blue,,,,null,GW/shreveport.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
1394.0999999642372,,rt_thecrossant_black,759164,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,759265,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),762267,,black_plus_sign,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),763061,,yellow,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,763562,,yellow,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
1050.5999999642372,,rt_thecrossant_black,764772,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,764874,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),767876,,black_plus_sign,,,,null,GW/racine.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),768558,,blue,,,,null,GW/racine.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,769060,,blue,,,,null,GW/racine.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
960.8999999761581,,rt_thecrossant_black,770382,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,770484,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),773486,,black_plus_sign,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),774041,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,774544,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
1455.199999988079,,rt_thecrossant_black,776006,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,776109,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),779111,,black_plus_sign,,,,null,GW/peoria.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),779989,,blue,,,,null,GW/peoria.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
