rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,problems,smooth,distraction,strategies,easier,similar,comments
null,,black_cross(without_color),848076,,yellow,,,,null,GW/carmel.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,848579,,yellow,,,,null,GW/carmel.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,849630,,black_plus_sign,,,,null,,,,0.9885057471264368,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,849735,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),852741,,black_plus_sign,,,,null,GW/carmel.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),853366,,blue,,,,null,GW/carmel.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,853868,,blue,,,,null,GW/carmel.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
1544.2999999970198,,rt_thecrossant_black,855251,,black_plus_sign,,,,49,,,1,0.9886363636363636,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,855355,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),858361,,black_plus_sign,,,,null,GW/newhope.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),858874,,blue,,,,null,GW/newhope.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,859378,,blue,,,,null,GW/newhope.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,
1011.6000000089407,,rt_thecrossant_black,860873,,black_plus_sign,,,,49,,,1,0.9887640449438202,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,860978,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),863983,,black_plus_sign,,,,null,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),864674,,blue,,,,null,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,865177,,blue,,,,null,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,,
924.7000000029802,,rt_thecrossant_black,866496,,black_plus_sign,,,,49,,,1,0.9888888888888889,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,866601,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),869605,,black_plus_sign,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),870545,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,871049,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1073.3999999910593,,rt_thecrossant_black,872117,,black_plus_sign,,,,49,,,1,0.989010989010989,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,872220,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),875226,,black_plus_sign,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),875723,,blue,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,876227,,blue,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
1568.699999988079,,rt_thecrossant_black,877739,,black_plus_sign,,,,49,,,1,0.9891304347826086,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,877844,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),880849,,black_plus_sign,,,,null,GW/hanover.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),881770,,blue,,,,null,GW/hanover.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,882273,,blue,,,,null,GW/hanover.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
699.2999999970198,,rt_thecrossant_black,883360,,black_plus_sign,,,,49,,,1,0.989247311827957,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,883462,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),886466,,black_plus_sign,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),887183,,yellow,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,887686,,yellow,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
1275.7000000029802,,rt_thecrossant_black,888978,,black_plus_sign,,,,50,,,1,0.9893617021276596,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,889081,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),892086,,black_plus_sign,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),892583,,blue,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,893086,,blue,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,
1191.2000000029802,,rt_thecrossant_black,894597,,black_plus_sign,,,,49,,,1,0.9894736842105263,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,894701,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),897707,,black_plus_sign,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
