rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs
null,,color_black,259746,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),261760,black_plus_sign,,,,null,GW/snail.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),262472,blue,,,,null,GW/snail.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,262982,blue,,,,null,GW/snail.jpg,GW/globe.jpg,,,,,,,,,,,,
1034.3000000715256,,rt_thecrossant_black,264294,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,264396,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),266402,black_plus_sign,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),267100,green,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,267608,green,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
902.7999999523163,,rt_thecrossant_black,268923,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,269031,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),271034,black_plus_sign,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),271785,green,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
418.89999997615814,,rt_plussign_withcolor,272298,green,,,,50,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,273553,black_plus_sign,,,,null,,,1,1,,,,,,,,,,
null,,color_black,273666,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),275670,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,black_cross(without_color),276524,green,,,,null,GW/wheelchair.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,277028,green,,,,null,GW/wheelchair.jpg,GW/jukebox.jpg,,,,,,,,,,,,
951.6999999284744,,rt_thecrossant_black,278205,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,278322,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),280332,black_plus_sign,,,,null,GW/snail.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),280742,green,,,,null,GW/snail.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,281244,green,,,,null,GW/snail.jpg,GW/dustpan.jpg,,,,,,,,,,,,
940.5,,rt_thecrossant_black,282858,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,282973,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),284978,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,black_cross(without_color),285873,green,,,,null,GW/wheelchair.jpg,GW/jukebox.jpg,,,,,,,,,,,,
435.39999997615814,,rt_plussign_withcolor,286383,green,,,,50,GW/wheelchair.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,287503,black_plus_sign,,,,null,,,1,1,,,,,,,,,,
null,,color_black,287615,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),289618,black_plus_sign,,,,null,GW/dustpan.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),290147,green,,,,null,GW/dustpan.jpg,GW/hat.jpg,,,,,,,,,,,,
457,,rt_plussign_withcolor,290653,green,,,,50,GW/dustpan.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,292142,black_plus_sign,,,,null,,,1,1,,,,,,,,,,
null,,color_black,292252,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),294261,black_plus_sign,,,,null,GW/camera.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),295162,green,,,,null,GW/camera.jpg,GW/paint.jpg,,,,,,,,,,,,
351.1999999284744,,rt_plussign_withcolor,295670,green,,,,50,GW/camera.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,296789,black_plus_sign,,,,null,,,1,1,,,,,,,,,,
null,,color_black,296899,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),298902,black_plus_sign,,,,null,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),299923,green,,,,null,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
441,,rt_plussign_withcolor,300433,green,,,,50,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,301423,black_plus_sign,,,,null,,,1,1,,,,,,,,,,
null,,color_black,301533,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),303540,black_plus_sign,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),304500,green,,,,null,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
460.5,,rt_plussign_withcolor,305002,green,,,,50,GW/jukebox.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,306055,black_plus_sign,,,,null,,,1,1,,,,,,,,,,
null,,color_black,306157,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),308167,black_plus_sign,,,,null,GW/dustpan.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),308852,green,,,,null,GW/dustpan.jpg,GW/hat.jpg,,,,,,,,,,,,
468.7000000476837,,rt_plussign_withcolor,309358,green,,,,50,GW/dustpan.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,310689,black_plus_sign,,,,null,,,1,1,,,,,,,,,,
null,,color_black,310800,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),312802,black_plus_sign,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),313416,green,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
480,,rt_plussign_withcolor,313925,green,,,,50,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,315333,black_plus_sign,,,,null,,,1,1,,,,,,,,,,
null,,color_black,315449,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),317455,black_plus_sign,,,,null,GW/camera.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),317955,blue,,,,null,GW/camera.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,318458,blue,,,,null,GW/camera.jpg,GW/paint.jpg,,,,,,,,,,,,
1011.2000000476837,,rt_thecrossant_black,319985,black_plus_sign,,,,50,,,0,0.9565217391304348,,,,,,,,,,
null,,color_black,320089,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),322093,black_plus_sign,,,,null,GW/gong.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),323102,blue,,,,null,GW/gong.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
508.2000000476837,,rt_plussign_withcolor,323612,blue,,,,49,GW/gong.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,324618,black_plus_sign,,,,null,,,1,0.9583333333333334,,,,,,,,,,
null,,color_black,324725,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),326742,black_plus_sign,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),327364,green,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,327872,green,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
1194.8000000715256,,rt_thecrossant_black,329269,black_plus_sign,,,,50,,,1,0.96,,,,,,,,,,
null,,color_black,329373,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),331378,black_plus_sign,,,,null,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),332073,green,,,,null,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,332582,green,,,,null,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
1665.6000000238419,,rt_thecrossant_black,333911,black_plus_sign,,,,50,,,1,0.9615384615384616,,,,,,,,,,
null,,color_black,334022,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),336030,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,black_cross(without_color),336508,green,,,,null,GW/wheelchair.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,337017,green,,,,null,GW/wheelchair.jpg,GW/jukebox.jpg,,,,,,,,,,,,
1030.6000000238419,,rt_thecrossant_black,338551,black_plus_sign,,,,50,,,1,0.9629629629629629,,,,,,,,,,
null,,color_black,338655,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),340658,black_plus_sign,,,,null,GW/globe.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,black_cross(without_color),341161,blue,,,,null,GW/globe.jpg,GW/jukebox.jpg,,,,,,,,,,,,
499.89999997615814,,rt_plussign_withcolor,341663,blue,,,,49,GW/globe.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,343188,black_plus_sign,,,,null,,,1,0.9642857142857143,,,,,,,,,,
null,,color_black,343303,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),345311,black_plus_sign,,,,null,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),345908,green,,,,null,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,346413,green,,,,null,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
641.8999999761581,,rt_thecrossant_black,347835,black_plus_sign,,,,50,,,1,0.9655172413793104,,,,,,,,,,
null,,color_black,347946,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),349951,black_plus_sign,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),350816,green,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
453.2999999523163,,rt_plussign_withcolor,351323,green,,,,50,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,352483,black_plus_sign,,,,null,,,1,0.9666666666666667,,,,,,,,,,
null,,color_black,352600,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),354610,black_plus_sign,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),355166,green,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
493.89999997615814,,rt_plussign_withcolor,355667,green,,,,50,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,357122,black_plus_sign,,,,null,,,1,0.967741935483871,,,,,,,,,,
null,,color_black,357230,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),359249,black_plus_sign,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),359728,green,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
485.40000009536743,,rt_plussign_withcolor,360232,green,,,,50,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,361770,black_plus_sign,,,,null,,,1,0.96875,,,,,,,,,,
null,,color_black,361885,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),363890,black_plus_sign,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),364905,green,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,365407,green,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
575.7000000476837,,rt_thecrossant_black,366415,black_plus_sign,,,,50,,,1,0.9696969696969697,,,,,,,,,,
null,,color_black,366526,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),368536,black_plus_sign,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),369398,green,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
445.7999999523163,,rt_plussign_withcolor,369905,green,,,,50,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,371060,black_plus_sign,,,,null,,,1,0.9705882352941176,,,,,,,,,,
null,,color_black,371168,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),373178,black_plus_sign,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),374168,blue,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,374671,blue,,,,null,GW/barrel.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
1013.1000000238419,,rt_thecrossant_black,375700,black_plus_sign,,,,49,,,1,0.9714285714285714,,,,,,,,,,
null,,color_black,375808,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),377821,black_plus_sign,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),378751,blue,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,379260,blue,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
1153.8000000715256,,rt_thecrossant_black,380343,black_plus_sign,,,,49,,,1,0.9722222222222222,,,,,,,,,,
null,,color_black,380446,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),382451,black_plus_sign,,,,null,GW/barrel.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),383212,blue,,,,null,GW/barrel.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,383721,blue,,,,null,GW/barrel.jpg,GW/gong.jpg,,,,,,,,,,,,
1104.1000000238419,,rt_thecrossant_black,384995,black_plus_sign,,,,49,,,1,0.972972972972973,,,,,,,,,,
null,,color_black,385099,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),387105,black_plus_sign,,,,null,GW/snail.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),387922,blue,,,,null,GW/snail.jpg,GW/dustpan.jpg,,,,,,,,,,,,
477.7999999523163,,rt_plussign_withcolor,388433,blue,,,,49,GW/snail.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,389630,black_plus_sign,,,,null,,,1,0.9736842105263158,,,,,,,,,,
null,,color_black,389733,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),391736,black_plus_sign,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),392421,green,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,392928,green,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
913.7000000476837,,rt_thecrossant_black,394254,black_plus_sign,,,,50,,,1,0.9743589743589743,,,,,,,,,,
null,,color_black,394356,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),396359,black_plus_sign,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),396769,blue,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,397272,blue,,,,null,GW/camera.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
1363.8999999761581,,rt_thecrossant_black,398876,black_plus_sign,,,,49,,,1,0.975,,,,,,,,,,
null,,color_black,398982,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),400991,black_plus_sign,,,,null,GW/gong.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,black_cross(without_color),401549,blue,,,,null,GW/gong.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,402057,blue,,,,null,GW/gong.jpg,GW/soldier.jpg,,,,,,,,,,,,
665.1000000238419,,rt_thecrossant_black,403515,black_plus_sign,,,,49,,,1,0.975609756097561,,,,,,,,,,
null,,color_black,403624,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),405629,black_plus_sign,,,,null,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),406597,blue,,,,null,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,407101,blue,,,,null,GW/dustpan.jpg,GW/basket.jpg,,,,,,,,,,,,
1094.0999999046326,,rt_thecrossant_black,408146,black_plus_sign,,,,49,,,1,0.9761904761904762,,,,,,,,,,
null,,color_black,408249,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),410260,black_plus_sign,,,,null,GW/camera.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),411059,green,,,,null,GW/camera.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,411562,green,,,,null,GW/camera.jpg,GW/paint.jpg,,,,,,,,,,,,
