rt,responses,trial_type,time_elapsed,stimulus,graphorder
5915.4000000059605,{worker_id:5c1ffe5295f978000173df84},id_enter,5917,id_enter,GW/paint.jpg; GW/gong.jpg; GW/camera.jpg; GW/soldier.jpg; GW/dustpan.jpg; GW/wheelchair.jpg; GW/jukebox.jpg; GW/teeth.jpg; GW/basket.jpg; GW/globe.jpg; GW/barrel.jpg; GW/snail.jpg; GW/hat.jpg
